1875, 57, C
1876, 38, F
1877, 68, B
1878, 35, F
1879, 72, B
1880, 51, D
1881, 46, D
1882, 65, C
1883, 73, B
1884, 62, C
1885, 57, C
1886, 39, F
1887, 39, F
1888, 60, C
1889, 44, D
1890, 55, C
1891, 59, C
1892, 43, D
1893, 6, F
1894, 47, D
1895, 36, F
1896, 51, D
1897, 50, D
1898, 59, C
1899, 42, D
1900, 62, C
1901, 46, D
1902, 31, F
1903, 54, C
1904, 23, F
1905, 70, B
1906, 63, C
1907, 25, F
1908, 72, B
1909, 55, C
1910, 47, D
1911, 33, F
1912, 31, F
1913, 57, C
1914, 58, C
1915, 79, B
1916, 56, C
1917, 57, C
1918, 50, D
1919, 73, B
1920, 43, D
1921, 18, F
1922, 48, D
1923, 48, D
1924, 58, C
1925, 46, D
1926, 55, C
1927, 64, C
1928, 48, D
1929, 59, C
1930, 59, C
1931, 56, C
1932, 77, B
1933, 33, F
1934, 86, A
1935, 29, F
1936, 73, B
1937, 32, F
1938, 64, C
1939, 21, F
1940, 32, F
1941, 42, D
1942, 71, B
1943, 48, D
1944, 24, F
1945, 70, B
1946, 40, F
1947, 46, D
1948, 59, C
1949, 35, F
1950, 43, D
1951, 65, C
1952, 58, C
1953, 52, C
1954, 33, F
1955, 58, C
1956, 53, C
1957, 47, D
1958, 61, C
1959, 74, B
1960, 44, D
1961, 51, D
1962, 63, C
1963, 54, C
1964, 51, D
1965, 37, F
1966, 17, F
1967, 61, C
1968, 66, C
1969, 53, C
1970, 55, C
1971, 43, D
1972, 47, D
1973, 31, F
1974, 59, C
1975, 71, B
1976, 53, C
1977, 37, F
1978, 60, C
1979, 48, D
1980, 41, F
1981, 37, F
1982, 25, F
1983, 78, B
1984, 50, D
1985, 22, F
1986, 27, F
1987, 70, B
1988, 52, C
1989, 52, C
1990, 44, D
1991, 62, C
1992, 67, B
1993, 56, C
1994, 37, F
1995, 54, C
1996, 58, C
1997, 64, C
1998, 65, C
1999, 55, C
2000, 69, B
2001, 51, D
2002, 59, C
2003, 30, F
2004, 42, D
2005, 37, F
2006, 33, F
2007, 33, F
2008, 50, D
2009, 63, C
2010, 36, F
2011, 28, F
2012, 28, F
2013, 68, B
2014, 61, C
2015, 43, D
2016, 50, D
2017, 42, D
2018, 65, C
2019, 51, D
2020, 72, B
2021, 70, B
2022, 30, F
2023, 46, D
2024, 20, F
2025, 59, C
2026, 51, D
2027, 49, D
2028, 49, D
2029, 62, C
2030, 36, F
2031, 43, D
2032, 49, D
2033, 43, D
2034, 30, F
2035, 49, D
2036, 34, F
2037, 13, F
2038, 27, F
2039, 35, F
2040, 46, D
2041, 67, B
2042, 26, F
2043, 55, C
2044, 44, D
2045, 26, F
2046, 43, D
2047, 23, F
2048, 62, C
2049, 26, F
2050, 38, F
2051, 55, C
2052, 63, C
2053, 72, B
2054, 69, B
2055, 28, F
2056, 42, D
2057, 53, C
2058, 57, C
2059, 64, C
2060, 35, F
2061, 45, D
2062, 64, C
2063, 46, D
2064, 20, F
2065, 94, A
2066, 52, C
2067, 41, F
2068, 63, C
2069, 38, F
2070, 62, C
2071, 53, C
2072, 44, D
2073, 49, D
2074, 57, C
2075, 42, D
2076, 43, D
2077, 38, F
2078, 33, F
2079, 59, C
2080, 59, C
2081, 43, D
2082, 39, F
2083, 27, F
2084, 29, F
2085, 17, F
2086, 59, C
2087, 33, F
2088, 62, C
2089, 72, B
2090, 58, C
2091, 64, C
2092, 69, B
2093, 46, D
2094, 51, D
2095, 78, B
2096, 21, F
2097, 39, F
2098, 48, D
2099, 24, F
2100, 62, C
2101, 56, C
2102, 52, C
2103, 26, F
2104, 43, D
2105, 36, F
2106, 47, D
2107, 31, F
2108, 52, C
2109, 64, C
2110, 72, B
2111, 74, B
2112, 26, F
2113, 30, F
2114, 34, F
2115, 47, D
2116, 40, F
2117, 75, B
2118, 36, F
2119, 55, C
2120, 63, C
2121, 42, D
2122, 65, C
2123, 22, F
2124, 76, B
2125, 35, F
2126, 36, F
2127, 65, C
2128, 29, F
2129, 41, F
2130, 27, F
2131, 41, F
2132, 57, C
2133, 71, B
2134, 48, D
2135, 28, F
2136, 43, D
2137, 41, F
2138, 49, D
2139, 44, D
2140, 62, C
2141, 31, F
2142, 27, F
2143, 42, D
2144, 54, C
2145, 31, F
2146, 44, D
2147, 62, C
2148, 41, F
2149, 60, C
2150, 48, D
2151, 58, C
2152, 51, D
2153, 45, D
2154, 16, F
2155, 57, C
2156, 16, F
2157, 21, F
2158, 65, C
2159, 62, C
2160, 38, F
2161, 58, C
2162, 62, C
2163, 68, B
2164, 35, F
2165, 57, C
2166, 34, F
2167, 45, D
2168, 52, C
2169, 49, D
2170, 63, C
2171, 51, D
2172, 54, C
2173, 83, A
2174, 48, D
2175, 53, C
2176, 41, F
2177, 35, F
2178, 75, B
2179, 77, B
2180, 27, F
2181, 26, F
2182, 27, F
2183, 62, C
2184, 51, D
2185, 58, C
2186, 23, F
2187, 66, C
2188, 42, D
2189, 69, B
2190, 39, F
2191, 51, D
2192, 72, B
2193, 57, C
2194, 44, D
2195, 64, C
2196, 47, D
2197, 43, D
2198, 59, C
2199, 68, B
2200, 80, B
2201, 48, D
2202, 69, B
2203, 34, F
2204, 89, A
2205, 49, D
2206, 70, B
2207, 46, D
2208, 60, C
2209, 64, C
2210, 64, C
2211, 43, D
2212, 61, C
2213, 26, F
2214, 25, F
2215, 55, C
2216, 56, C
2217, 38, F
2218, 51, D
2219, 21, F
2220, 54, C
2221, 49, D
2222, 51, D
2223, 56, C
2224, 69, B
2225, 50, D
2226, 62, C
2227, 29, F
2228, 44, D
2229, 52, C
2230, 61, C
2231, 60, C
2232, 75, B
2233, 45, D
2234, 52, C
2235, 63, C
2236, 48, D
2237, 47, D
2238, 37, F
2239, 43, D
2240, 66, C
2241, 45, D
2242, 44, D
2243, 88, A
2244, 35, F
2245, 50, D
2246, 59, C
2247, 70, B
2248, 46, D
2249, 24, F
2250, 44, D
2251, 59, C
2252, 50, D
2253, 46, D
2254, 38, F
2255, 55, C
2256, 71, B
2257, 53, C
2258, 28, F
2259, 49, D
2260, 54, C
2261, 53, C
2262, 44, D
2263, 31, F
2264, 36, F
2265, 48, D
2266, 36, F
2267, 26, F
2268, 54, C
2269, 51, D
2270, 41, F
2271, 30, F
2272, 40, F
2273, 48, D
2274, 85, A
2275, 53, C
2276, 54, C
2277, 51, D
2278, 58, C
2279, 59, C
2280, 31, F
2281, 44, D
2282, 30, F
2283, 75, B
2284, 51, D
2285, 43, D
2286, 51, D
2287, 38, F
2288, 36, F
2289, 50, D
2290, 61, C
2291, 61, C
2292, 25, F
2293, 41, F
2294, 27, F
2295, 55, C
2296, 46, D
2297, 48, D
2298, 56, C
2299, 51, D
2300, 35, F
2301, 40, F
2302, 42, D
2303, 54, C
2304, 43, D
2305, 46, D
2306, 26, F
2307, 34, F
2308, 59, C
2309, 66, C
2310, 32, F
2311, 65, C
2312, 29, F
2313, 39, F
2314, 31, F
2315, 67, B
2316, 68, B
2317, 81, B
2318, 78, B
2319, 59, C
2320, 41, F
2321, 48, D
2322, 30, F
2323, 43, D
2324, 65, C
2325, 55, C
2326, 39, F
2327, 69, B
2328, 47, D
2329, 56, C
2330, 66, C
2331, 56, C
2332, 54, C
2333, 45, D
2334, 58, C
2335, 53, C
2336, 56, C
2337, 86, A
2338, 39, F
2339, 58, C
2340, 73, B
2341, 38, F
2342, 40, F
2343, 65, C
2344, 49, D
2345, 64, C
2346, 43, D
2347, 17, F
2348, 68, B
2349, 53, C
2350, 50, D
2351, 64, C
2352, 73, B
2353, 46, D
2354, 27, F
2355, 55, C
2356, 56, C
2357, 24, F
2358, 39, F
2359, 50, D
2360, 30, F
2361, 36, F
2362, 81, B
2363, 44, D
2364, 23, F
2365, 32, F
2366, 54, C
2367, 66, C
2368, 64, C
2369, 52, C
2370, 39, F
2371, 43, D
2372, 62, C
2373, 47, D
2374, 67, B
2375, 63, C
2376, 22, F
2377, 34, F
2378, 61, C
2379, 57, C
2380, 58, C
2381, 60, C
2382, 41, F
2383, 54, C
2384, 39, F
2385, 52, C
2386, 76, B
2387, 27, F
2388, 24, F
2389, 61, C
2390, 36, F
2391, 47, D
2392, 23, F
2393, 81, B
2394, 60, C
2395, 32, F
2396, 51, D
2397, 27, F
2398, 53, C
2399, 27, F
2400, 53, C
2401, 50, D
2402, 15, F
2403, 41, F
2404, 60, C
2405, 61, C
2406, 41, F
2407, 53, C
2408, 57, C
2409, 66, C
2410, 54, C
2411, 58, C
2412, 41, F
2413, 78, B
2414, 68, B
2415, 35, F
2416, 89, A
2417, 52, C
2418, 51, D
2419, 17, F
2420, 49, D
2421, 40, F
2422, 68, B
2423, 25, F
2424, 59, C
2425, 23, F
2426, 26, F
2427, 75, B
2428, 41, F
2429, 58, C
2430, 60, C
2431, 77, B
2432, 72, B
2433, 22, F
2434, 66, C
2435, 45, D
2436, 54, C
2437, 63, C
2438, 46, D
2439, 61, C
2440, 51, D
2441, 48, D
2442, 49, D
2443, 36, F
2444, 81, B
2445, 42, D
2446, 25, F
2447, 80, B
2448, 56, C
2449, 71, B
2450, 74, B
2451, 42, D
2452, 60, C
2453, 21, F
2454, 54, C
2455, 69, B
2456, 68, B
2457, 45, D
2458, 51, D
2459, 50, D
2460, 38, F
2461, 46, D
2462, 56, C
2463, 60, C
2464, 58, C
2465, 52, C
2466, 46, D
2467, 44, D
2468, 43, D
2469, 48, D
2470, 35, F
2471, 46, D
2472, 46, D
2473, 38, F
2474, 37, F
2475, 27, F
2476, 59, C
2477, 44, D
2478, 42, D
2479, 61, C
2480, 38, F
2481, 74, B
2482, 36, F
2483, 50, D
2484, 46, D
2485, 51, D
2486, 53, C
2487, 66, C
2488, 30, F
2489, 60, C
2490, 15, F
2491, 30, F
2492, 53, C
2493, 51, D
2494, 65, C
2495, 50, D
2496, 18, F
2497, 65, C
2498, 37, F
2499, 52, C
2500, 61, C
2501, 61, C
2502, 40, F
2503, 34, F
2504, 52, C
2505, 74, B
2506, 29, F
2507, 70, B
2508, 63, C
2509, 44, D
2510, 44, D
2511, 62, C
2512, 26, F
2513, 45, D
2514, 41, F
2515, 51, D
2516, 48, D
2517, 53, C
2518, 53, C
2519, 51, D
2520, 30, F
2521, 44, D
2522, 76, B
2523, 41, F
2524, 54, C
2525, 52, C
2526, 30, F
2527, 41, F
2528, 64, C
2529, 61, C
2530, 48, D
2531, 35, F
2532, 66, C
2533, 59, C
2534, 64, C
2535, 62, C
2536, 42, D
2537, 33, F
2538, 60, C
2539, 41, F
2540, 67, B
2541, 40, F
2542, 60, C
2543, 64, C
2544, 59, C
2545, 40, F
2546, 72, B
2547, 48, D
2548, 56, C
2549, 53, C
2550, 37, F
2551, 55, C
2552, 55, C
2553, 61, C
2554, 39, F
2555, 53, C
2556, 28, F
2557, 60, C
2558, 61, C
2559, 68, B
2560, 32, F
2561, 51, D
2562, 36, F
2563, 55, C
2564, 55, C
2565, 53, C
2566, 60, C
2567, 23, F
2568, 56, C
2569, 25, F
2570, 69, B
2571, 54, C
2572, 54, C
2573, 41, F
2574, 32, F
2575, 61, C
2576, 47, D
2577, 85, A
2578, 50, D
2579, 39, F
2580, 52, C
2581, 65, C
2582, 46, D
2583, 28, F
2584, 39, F
2585, 75, B
2586, 57, C
2587, 57, C
2588, 26, F
2589, 45, D
2590, 46, D
2591, 76, B
2592, 82, A
2593, 36, F
2594, 46, D
2595, 75, B
2596, 29, F
2597, 39, F
2598, 54, C
2599, 54, C
2600, 43, D
2601, 50, D
2602, 57, C
2603, 57, C
2604, 25, F
2605, 63, C
2606, 56, C
2607, 38, F
2608, 51, D
2609, 58, C
2610, 44, D
2611, 41, F
2612, 67, B
2613, 38, F
2614, 56, C
2615, 48, D
2616, 26, F
2617, 42, D
2618, 31, F
2619, 30, F
2620, 92, A
2621, 28, F
2622, 70, B
2623, 64, C
2624, 43, D
2625, 60, C
2626, 39, F
2627, 66, C
2628, 38, F
2629, 61, C
2630, 45, D
2631, 22, F
2632, 38, F
2633, 54, C
2634, 76, B
2635, 16, F
2636, 71, B
2637, 62, C
2638, 66, C
2639, 20, F
2640, 27, F
2641, 73, B
2642, 72, B
2643, 28, F
2644, 35, F
2645, 42, D
2646, 58, C
2647, 43, D
2648, 41, F
2649, 20, F
2650, 46, D
2651, 49, D
2652, 51, D
2653, 65, C
2654, 48, D
2655, 37, F
2656, 60, C
2657, 26, F
2658, 43, D
2659, 34, F
2660, 49, D
2661, 48, D
2662, 78, B
2663, 45, D
2664, 27, F
2665, 18, F
2666, 57, C
2667, 51, D
2668, 50, D
2669, 67, B
2670, 25, F
2671, 59, C
2672, 41, F
2673, 48, D
2674, 78, B
2675, 41, F
2676, 23, F
2677, 52, C
2678, 51, D
2679, 33, F
2680, 20, F
2681, 59, C
2682, 40, F
2683, 26, F
2684, 47, D
2685, 48, D
2686, 65, C
2687, 48, D
2688, 36, F
2689, 51, D
2690, 80, B
2691, 58, C
2692, 68, B
2693, 71, B
2694, 51, D
2695, 79, B
2696, 64, C
2697, 18, F
2698, 76, B
2699, 43, D
2700, 41, F
2701, 61, C
2702, 43, D
2703, 72, B
2704, 50, D
2705, 60, C
2706, 58, C
2707, 51, D
2708, 56, C
2709, 50, D
2710, 41, F
2711, 48, D
2712, 48, D
2713, 24, F
2714, 28, F
2715, 39, F
2716, 42, D
2717, 59, C
2718, 64, C
2719, 47, D
2720, 32, F
2721, 44, D
2722, 77, B
2723, 74, B
2724, 41, F
2725, 42, D
2726, 61, C
2727, 66, C
2728, 52, C
2729, 56, C
2730, 29, F
2731, 25, F
2732, 41, F
2733, 45, D
2734, 32, F
2735, 45, D
2736, 81, B
2737, 83, A
2738, 20, F
2739, 28, F
2740, 54, C
2741, 50, D
2742, 41, F
2743, 58, C
2744, 30, F
2745, 52, C
2746, 64, C
2747, 41, F
2748, 43, D
2749, 31, F
2750, 20, F
2751, 39, F
2752, 38, F
2753, 55, C
2754, 50, D
2755, 61, C
2756, 72, B
2757, 15, F
2758, 55, C
2759, 34, F
2760, 39, F
2761, 62, C
2762, 74, B
2763, 43, D
2764, 42, D
2765, 79, B
2766, 44, D
2767, 37, F
2768, 62, C
2769, 90, A
2770, 78, B
2771, 62, C
2772, 50, D
2773, 45, D
2774, 62, C
2775, 50, D
2776, 71, B
2777, 54, C
2778, 22, F
2779, 45, D
2780, 32, F
2781, 41, F
2782, 25, F
2783, 59, C
2784, 52, C
2785, 45, D
2786, 79, B
2787, 22, F
2788, 74, B
2789, 31, F
2790, 50, D
2791, 57, C
2792, 31, F
2793, 41, F
2794, 49, D
2795, 57, C
2796, 59, C
2797, 52, C
2798, 58, C
2799, 74, B
2800, 76, B
2801, 30, F
2802, 68, B
2803, 40, F
2804, 41, F
2805, 63, C
2806, 62, C
2807, 66, C
2808, 61, C
2809, 54, C
2810, 37, F
2811, 50, D
2812, 66, C
2813, 44, D
2814, 63, C
2815, 51, D
2816, 33, F
2817, 75, B
2818, 50, D
2819, 20, F
2820, 49, D
2821, 31, F
2822, 77, B
2823, 53, C
2824, 43, D
2825, 47, D
2826, 52, C
2827, 32, F
2828, 57, C
2829, 37, F
2830, 61, C
2831, 75, B
2832, 26, F
2833, 39, F
2834, 58, C
2835, 68, B
2836, 58, C
2837, 70, B
2838, 78, B
2839, 46, D
2840, 73, B
2841, 48, D
2842, 78, B
2843, 30, F
2844, 61, C
2845, 63, C
2846, 59, C
2847, 52, C
2848, 38, F
2849, 65, C
2850, 26, F
2851, 48, D
2852, 39, F
2853, 61, C
2854, 58, C
2855, 28, F
2856, 58, C
2857, 67, B
2858, 48, D
2859, 53, C
2860, 84, A
2861, 58, C
2862, 45, D
2863, 50, D
2864, 41, F
2865, 22, F
2866, 35, F
2867, 76, B
2868, 28, F
2869, 73, B
2870, 77, B
2871, 39, F
2872, 76, B
2873, 74, B
2874, 37, F
2875, 50, D
2876, 34, F
2877, 58, C
2878, 53, C
2879, 52, C
2880, 32, F
2881, 54, C
2882, 38, F
2883, 39, F
2884, 61, C
2885, 40, F
2886, 58, C
2887, 72, B
2888, 40, F
2889, 46, D
2890, 58, C
2891, 61, C
2892, 37, F
2893, 53, C
2894, 36, F
2895, 50, D
2896, 35, F
2897, 53, C
2898, 51, D
2899, 89, A
2900, 79, B
2901, 50, D
2902, 54, C
2903, 23, F
2904, 60, C
2905, 69, B
2906, 49, D
2907, 59, C
2908, 61, C
2909, 56, C
2910, 52, C
2911, 77, B
2912, 55, C
2913, 58, C
2914, 57, C
2915, 45, D
2916, 47, D
2917, 39, F
2918, 38, F
2919, 48, D
2920, 29, F
2921, 64, C
2922, 61, C
2923, 19, F
2924, 53, C
2925, 55, C
2926, 57, C
2927, 51, D
2928, 53, C
2929, 42, D
2930, 46, D
2931, 49, D
2932, 43, D
2933, 47, D
2934, 53, C
2935, 56, C
2936, 63, C
2937, 25, F
2938, 52, C
2939, 36, F
2940, 34, F
2941, 32, F
2942, 36, F
2943, 48, D
2944, 57, C
2945, 38, F
2946, 35, F
2947, 34, F
2948, 66, C
2949, 64, C
2950, 58, C
2951, 25, F
2952, 50, D
2953, 50, D
2954, 38, F
2955, 59, C
2956, 45, D
2957, 38, F
2958, 35, F
2959, 38, F
2960, 42, D
2961, 70, B
2962, 77, B
2963, 57, C
2964, 11, F
2965, 42, D
2966, 61, C
2967, 16, F
2968, 43, D
2969, 44, D
2970, 60, C
2971, 51, D
2972, 84, A
2973, 62, C
2974, 53, C
2975, 56, C
2976, 66, C
2977, 56, C
2978, 31, F
2979, 44, D
2980, 10, F
2981, 76, B
2982, 64, C
2983, 57, C
2984, 48, D
2985, 57, C
2986, 58, C
2987, 31, F
2988, 24, F
2989, 64, C
2990, 28, F
2991, 27, F
2992, 33, F
2993, 55, C
2994, 66, C
2995, 75, B
2996, 64, C
2997, 47, D
2998, 63, C
2999, 44, D
3000, 74, B
3001, 24, F
3002, 54, C
3003, 66, C
3004, 46, D
3005, 66, C
3006, 40, F
3007, 59, C
3008, 58, C
3009, 65, C
3010, 74, B
3011, 81, B
3012, 21, F
3013, 39, F
3014, 63, C
3015, 47, D
3016, 77, B
3017, 59, C
3018, 27, F
3019, 26, F
3020, 43, D
3021, 82, A
3022, 46, D
3023, 45, D
3024, 51, D
3025, 17, F
3026, 57, C
3027, 25, F
3028, 58, C
3029, 52, C
3030, 43, D
3031, 56, C
3032, 78, B
3033, 45, D
3034, 53, C
3035, 73, B
3036, 60, C
3037, 48, D
3038, 35, F
3039, 26, F
3040, 61, C
3041, 65, C
3042, 83, A
3043, 50, D
3044, 62, C
3045, 47, D
3046, 66, C
3047, 40, F
3048, 54, C
3049, 45, D
3050, 42, D
3051, 34, F
3052, 52, C
3053, 49, D
3054, 54, C
3055, 41, F
3056, 69, B
3057, 44, D
3058, 75, B
3059, 54, C
3060, 55, C
3061, 62, C
3062, 65, C
3063, 47, D
3064, 49, D
3065, 56, C
3066, 39, F
3067, 35, F
3068, 41, F
3069, 58, C
3070, 8, F
3071, 59, C
3072, 49, D
3073, 49, D
3074, 36, F
3075, 43, D
3076, 48, D
3077, 12, F
3078, 28, F
3079, 58, C
3080, 19, F
3081, 18, F
3082, 70, B
3083, 69, B
3084, 57, C
3085, 34, F
3086, 67, B
3087, 76, B
3088, 69, B
3089, 38, F
3090, 43, D
3091, 28, F
3092, 31, F
3093, 61, C
3094, 50, D
3095, 44, D
3096, 39, F
3097, 51, D
3098, 44, D
3099, 39, F
3100, 29, F
3101, 65, C
3102, 36, F
3103, 49, D
3104, 46, D
3105, 44, D
3106, 38, F
3107, 70, B
3108, 39, F
3109, 54, C
3110, 18, F
3111, 32, F
3112, 51, D
3113, 56, C
3114, 37, F
3115, 63, C
3116, 38, F
3117, 47, D
3118, 44, D
3119, 55, C
3120, 45, D
3121, 56, C
3122, 36, F
3123, 55, C
3124, 38, F
3125, 46, D
3126, 56, C
3127, 48, D
3128, 52, C
3129, 59, C
3130, 35, F
3131, 62, C
3132, 36, F
3133, 12, F
3134, 52, C
3135, 30, F
3136, 58, C
3137, 49, D
3138, 45, D
3139, 12, F
3140, 43, D
3141, 77, B
3142, 66, C
3143, 76, B
3144, 41, F
3145, 37, F
3146, 54, C
3147, 64, C
3148, 41, F
3149, 62, C
3150, 40, F
3151, 45, D
3152, 46, D
3153, 72, B
3154, 61, C
3155, 47, D
3156, 28, F
3157, 40, F
3158, 59, C
3159, 51, D
3160, 16, F
3161, 40, F
3162, 72, B
3163, 67, B
3164, 18, F
3165, 34, F
3166, 55, C
3167, 49, D
3168, 32, F
3169, 60, C
3170, 59, C
3171, 34, F
3172, 30, F
3173, 62, C
3174, 39, F
3175, 55, C
3176, 78, B
3177, 77, B
3178, 51, D
3179, 42, D
3180, 51, D
3181, 52, C
3182, 63, C
3183, 58, C
3184, 49, D
3185, 23, F
3186, 43, D
3187, 67, B
3188, 34, F
3189, 40, F
3190, 89, A
3191, 29, F
3192, 48, D
3193, 61, C
3194, 55, C
3195, 61, C
3196, 57, C
3197, 59, C
3198, 54, C
3199, 52, C
3200, 38, F
3201, 46, D
3202, 48, D
3203, 70, B
3204, 65, C
3205, 75, B
3206, 57, C
3207, 58, C
3208, 61, C
3209, 54, C
3210, 54, C
3211, 21, F
3212, 65, C
3213, 18, F
3214, 70, B
3215, 60, C
3216, 79, B
3217, 45, D
3218, 46, D
3219, 42, D
3220, 51, D
3221, 34, F
3222, 40, F
3223, 39, F
3224, 78, B
3225, 48, D
3226, 64, C
3227, 32, F
3228, 49, D
3229, 70, B
3230, 60, C
3231, 42, D
3232, 16, F
3233, 44, D
3234, 73, B
3235, 75, B
3236, 52, C
3237, 67, B
3238, 43, D
3239, 42, D
3240, 50, D
3241, 46, D
3242, 27, F
3243, 30, F
3244, 79, B
3245, 57, C
3246, 27, F
3247, 47, D
3248, 60, C
3249, 71, B
3250, 35, F
3251, 29, F
3252, 21, F
3253, 58, C
3254, 56, C
3255, 54, C
3256, 33, F
3257, 63, C
3258, 61, C
3259, 54, C
3260, 24, F
3261, 11, F
3262, 40, F
3263, 79, B
3264, 46, D
3265, 34, F
3266, 33, F
3267, 44, D
3268, 40, F
3269, 43, D
3270, 55, C
3271, 52, C
3272, 30, F
3273, 60, C
3274, 42, D
3275, 34, F
3276, 50, D
3277, 53, C
3278, 32, F
3279, 49, D
3280, 44, D
3281, 42, D
3282, 37, F
3283, 47, D
3284, 35, F
3285, 48, D
3286, 46, D
3287, 52, C
3288, 51, D
3289, 20, F
3290, 34, F
3291, 27, F
3292, 57, C
3293, 43, D
3294, 50, D
3295, 62, C
3296, 82, A
3297, 65, C
3298, 34, F
3299, 40, F
3300, 28, F
3301, 43, D
3302, 68, B
3303, 61, C
3304, 57, C
3305, 24, F
3306, 59, C
3307, 61, C
3308, 41, F
3309, 27, F
3310, 44, D
3311, 85, A
3312, 41, F
3313, 42, D
3314, 35, F
3315, 86, A
3316, 79, B
3317, 45, D
3318, 42, D
3319, 68, B
3320, 31, F
3321, 62, C
3322, 35, F
3323, 37, F
3324, 54, C
3325, 41, F
3326, 37, F
3327, 79, B
3328, 66, C
3329, 79, B
3330, 50, D
3331, 34, F
3332, 15, F
3333, 49, D
3334, 41, F
3335, 13, F
3336, 41, F
3337, 21, F
3338, 25, F
3339, 68, B
3340, 65, C
3341, 79, B
3342, 45, D
3343, 18, F
3344, 41, F
3345, 26, F
3346, 55, C
3347, 54, C
3348, 57, C
3349, 64, C
3350, 75, B
3351, 60, C
3352, 33, F
3353, 54, C
3354, 41, F
3355, 44, D
3356, 48, D
3357, 67, B
3358, 56, C
3359, 89, A
3360, 48, D
3361, 31, F
3362, 12, F
3363, 60, C
3364, 49, D
3365, 41, F
3366, 38, F
3367, 20, F
3368, 28, F
3369, 23, F
3370, 44, D
3371, 67, B
3372, 68, B
3373, 69, B
3374, 71, B
3375, 40, F
3376, 39, F
3377, 31, F
3378, 78, B
3379, 39, F
3380, 57, C
3381, 28, F
3382, 69, B
3383, 36, F
3384, 70, B
3385, 44, D
3386, 27, F
3387, 37, F
3388, 38, F
3389, 32, F
3390, 68, B
3391, 36, F
3392, 56, C
3393, 64, C
3394, 29, F
3395, 56, C
3396, 21, F
3397, 63, C
3398, 62, C
3399, 70, B
3400, 76, B
3401, 41, F
3402, 64, C
3403, 76, B
3404, 49, D
3405, 55, C
3406, 34, F
3407, 61, C
3408, 30, F
3409, 37, F
3410, 44, D
3411, 82, A
3412, 68, B
3413, 43, D
3414, 74, B
3415, 39, F
3416, 43, D
3417, 52, C
3418, 80, B
3419, 42, D
3420, 74, B
3421, 35, F
3422, 71, B
3423, 71, B
3424, 30, F
3425, 72, B
3426, 34, F
3427, 60, C
3428, 53, C
3429, 48, D
3430, 70, B
3431, 45, D
3432, 54, C
3433, 71, B
3434, 17, F
3435, 76, B
3436, 36, F
3437, 45, D
3438, 46, D
3439, 71, B
3440, 81, B
3441, 67, B
3442, 39, F
3443, 66, C
3444, 76, B
3445, 68, B
3446, 51, D
3447, 43, D
3448, 67, B
3449, 46, D
3450, 43, D
3451, 53, C
3452, 13, F
3453, 28, F
3454, 65, C
3455, 61, C
3456, 78, B
3457, 30, F
3458, 34, F
3459, 36, F
3460, 60, C
3461, 21, F
3462, 60, C
3463, 48, D
3464, 76, B
3465, 58, C
3466, 43, D
3467, 54, C
3468, 69, B
3469, 43, D
3470, 55, C
3471, 54, C
3472, 35, F
3473, 53, C
3474, 47, D
3475, 64, C
3476, 47, D
3477, 54, C
3478, 68, B
3479, 14, F
3480, 68, B
3481, 61, C
3482, 49, D
3483, 51, D
3484, 52, C
3485, 48, D
3486, 75, B
3487, 62, C
3488, 34, F
3489, 65, C
3490, 52, C
3491, 40, F
3492, 32, F
3493, 59, C
3494, 62, C
3495, 33, F
3496, 56, C
3497, 62, C
3498, 32, F
3499, 32, F
3500, 40, F
3501, 76, B
3502, 55, C
3503, 66, C
3504, 59, C
3505, 57, C
3506, 44, D
3507, 60, C
3508, 71, B
3509, 60, C
3510, 71, B
3511, 51, D
3512, 33, F
3513, 40, F
3514, 32, F
3515, 64, C
3516, 65, C
3517, 58, C
3518, 39, F
3519, 45, D
3520, 28, F
3521, 69, B
3522, 60, C
3523, 42, D
3524, 82, A
3525, 54, C
3526, 55, C
3527, 37, F
3528, 45, D
3529, 59, C
3530, 57, C
3531, 58, C
3532, 36, F
3533, 60, C
3534, 51, D
3535, 57, C
3536, 32, F
3537, 24, F
3538, 44, D
3539, 48, D
3540, 50, D
3541, 73, B
3542, 30, F
3543, 63, C
3544, 12, F
3545, 61, C
3546, 49, D
3547, 39, F
3548, 65, C
3549, 45, D
3550, 52, C
3551, 57, C
3552, 42, D
3553, 16, F
3554, 82, A
3555, 45, D
3556, 53, C
3557, 47, D
3558, 59, C
3559, 64, C
3560, 54, C
3561, 64, C
3562, 62, C
3563, 38, F
3564, 52, C
3565, 28, F
3566, 41, F
3567, 26, F
3568, 80, B
3569, 55, C
3570, 64, C
3571, 62, C
3572, 40, F
3573, 53, C
3574, 53, C
3575, 45, D
3576, 58, C
3577, 37, F
3578, 50, D
3579, 44, D
3580, 60, C
3581, 28, F
3582, 21, F
3583, 86, A
3584, 24, F
3585, 51, D
3586, 59, C
3587, 67, B
3588, 52, C
3589, 60, C
3590, 71, B
3591, 53, C
3592, 62, C
3593, 66, C
3594, 41, F
3595, 69, B
3596, 30, F
3597, 43, D
3598, 45, D
3599, 33, F
3600, 53, C
3601, 51, D
3602, 79, B
3603, 26, F
3604, 54, C
3605, 41, F
3606, 63, C
3607, 50, D
3608, 61, C
3609, 65, C
3610, 79, B
3611, 15, F
3612, 28, F
3613, 62, C
3614, 32, F
3615, 40, F
3616, 55, C
3617, 53, C
3618, 48, D
3619, 39, F
3620, 49, D
3621, 46, D
3622, 56, C
3623, 53, C
3624, 65, C
